mmsi,timestamp,lat,lon,sog,cog,vessel_name,vessel_type,source
156071957,2026-05-30 17:34:56+00:00,-10.4610916667,142.494768333,9.7,247.0,,Cargo,AMSA_CTS_2026-05
156071957,2026-05-30 18:34:57+00:00,-10.4728166667,142.351015,8.7,260.0,,Cargo,AMSA_CTS_2026-05
156071957,2026-05-30 19:39:55+00:00,-10.51001,142.203668333,7.3,258.7,,Cargo,AMSA_CTS_2026-05
156071957,2026-05-30 20:39:56+00:00,-10.5536983333,142.080488333,9.3,277.1,,Cargo,AMSA_CTS_2026-05
156071957,2026-05-30 21:44:56+00:00,-10.5298966667,141.910353333,8.8,264.2,,Cargo,AMSA_CTS_2026-05
156071957,2026-05-30 22:44:56+00:00,-10.6254483333,141.808171667,10.4,229.0,,Cargo,AMSA_CTS_2026-05
156071957,2026-05-30 23:44:56+00:00,-10.7452,141.672205,10.8,228.5,,Cargo,AMSA_CTS_2026-05
156071957,2026-05-31 00:44:57+00:00,-10.7597983333,141.495688333,11.1,273.0,,Cargo,AMSA_CTS_2026-05
156071957,2026-05-31 01:44:57+00:00,-10.7371416667,141.312835,10.8,289.5,,Cargo,AMSA_CTS_2026-05
156071957,2026-05-31 03:19:47+00:00,-10.63939,141.046733333,10.5,290.6,,Cargo,AMSA_CTS_2026-05
1564704567,2026-05-28 07:24:57+00:00,-10.8121333333,141.035316667,9.0,107.0,,Tanker,AMSA_CTS_2026-05
1564704567,2026-05-28 08:34:55+00:00,-10.8253,141.187716667,12.0,89.0,,Tanker,AMSA_CTS_2026-05
1564704567,2026-05-28 09:34:56+00:00,-10.8241,141.3981,12.5,89.0,,Tanker,AMSA_CTS_2026-05
1564704567,2026-05-28 10:44:57+00:00,-10.8116833333,141.6295,9.6,44.0,,Tanker,AMSA_CTS_2026-05
1564704567,2026-05-28 11:44:58+00:00,-10.7195833333,141.724583333,8.6,41.0,,Tanker,AMSA_CTS_2026-05
1564704567,2026-05-28 12:44:58+00:00,-10.6220666667,141.8082,6.0,37.0,,Tanker,AMSA_CTS_2026-05
1564704567,2026-05-28 13:49:58+00:00,-10.5305833333,141.908333333,9.1,82.0,,Tanker,AMSA_CTS_2026-05
1564704567,2026-05-28 14:54:58+00:00,-10.569,142.068516667,9.0,87.0,,Tanker,AMSA_CTS_2026-05
1564704567,2026-05-28 15:54:58+00:00,-10.5128666667,142.198766667,8.3,61.0,,Tanker,AMSA_CTS_2026-05
1564704567,2026-05-28 17:04:58+00:00,-10.5124333333,142.382816667,11.0,123.0,,Tanker,AMSA_CTS_2026-05
1564704567,2026-05-28 18:04:58+00:00,-10.6260333333,142.565333333,13.2,121.0,,Tanker,AMSA_CTS_2026-05
1564704567,2026-05-28 19:08:16+00:00,-10.7812833333,142.741683333,13.0,109.0,,Tanker,AMSA_CTS_2026-05
1564704567,2026-05-28 20:09:12+00:00,-10.9549166667,142.828666667,12.1,165.0,,Tanker,AMSA_CTS_2026-05
1564704567,2026-05-28 21:14:54+00:00,-11.1653,142.882683333,11.6,165.0,,Tanker,AMSA_CTS_2026-05
1564704567,2026-05-28 22:19:54+00:00,-11.3710833333,142.906666667,11.2,177.0,,Tanker,AMSA_CTS_2026-05
15650900690,2026-05-04 17:49:56+00:00,-10.7237916667,141.214533333,14.6,100.4,,Other,AMSA_CTS_2026-05
15650900690,2026-05-04 18:49:57+00:00,-10.7653316667,141.459916667,14.8,99.9,,Other,AMSA_CTS_2026-05
15650900690,2026-05-04 19:54:54+00:00,-10.755435,141.689493333,13.2,43.6,,Other,AMSA_CTS_2026-05
15650900690,2026-05-04 20:54:54+00:00,-10.622135,141.816106667,9.8,35.1,,Other,AMSA_CTS_2026-05
15650900690,2026-05-04 21:54:57+00:00,-10.54257,141.97813,14.5,110.4,,Other,AMSA_CTS_2026-05
15650900690,2026-05-04 22:54:58+00:00,-10.5150933333,142.195695,13.9,53.4,,Other,AMSA_CTS_2026-05
15650900690,2026-05-04 23:59:53+00:00,-10.5396783333,142.42529,15.5,119.1,,Other,AMSA_CTS_2026-05
15650900690,2026-05-05 01:04:53+00:00,-10.71774,142.648598333,15.2,138.5,,Other,AMSA_CTS_2026-05
15650900690,2026-05-05 02:04:53+00:00,-10.8910366667,142.819048333,15.6,165.0,,Other,AMSA_CTS_2026-05
15650900690,2026-05-05 03:09:53+00:00,-11.1676233333,142.883246667,15.8,166.1,,Other,AMSA_CTS_2026-05
15650900690,2026-05-05 04:14:45+00:00,-11.4521016667,142.917921667,16.0,164.5,,Other,AMSA_CTS_2026-05
15866391592,2026-05-08 18:09:58+00:00,-11.4062116667,142.99187,12.0,8.0,,Tanker,AMSA_CTS_2026-05
15866391592,2026-05-08 19:11:47+00:00,-11.2036833333,142.94947,12.3,341.7,,Tanker,AMSA_CTS_2026-05
15866391592,2026-05-08 20:47:39+00:00,-10.8961316667,142.842356667,12.0,340.6,,Tanker,AMSA_CTS_2026-05
15866391592,2026-05-08 21:54:57+00:00,-10.7458366667,142.687586667,12.1,300.0,,Tanker,AMSA_CTS_2026-05
15866391592,2026-05-08 22:54:57+00:00,-10.609595,142.535431667,12.1,303.2,,Tanker,AMSA_CTS_2026-05
15866391592,2026-05-08 23:54:58+00:00,-10.5022916667,142.365975,11.6,300.9,,Tanker,AMSA_CTS_2026-05
15866391592,2026-05-09 01:04:57+00:00,-10.5522283333,142.141718333,12.2,238.1,,Tanker,AMSA_CTS_2026-05
15866391592,2026-05-09 02:04:57+00:00,-10.5669083333,141.945368333,7.2,263.5,,Tanker,AMSA_CTS_2026-05
15866391592,2026-05-09 03:09:58+00:00,-10.6369233333,141.75051,12.4,273.8,,Tanker,AMSA_CTS_2026-05
15866391592,2026-05-09 04:19:58+00:00,-10.6085966667,141.504811667,12.6,275.0,,Tanker,AMSA_CTS_2026-05
15866391592,2026-05-09 05:24:58+00:00,-10.58119,141.279608333,12.2,275.6,,Tanker,AMSA_CTS_2026-05
15866391592,2026-05-09 06:34:37+00:00,-10.5542883333,141.047436667,11.8,278.2,,Tanker,AMSA_CTS_2026-05
15952,2026-05-01 03:38:35+00:00,-10.8333416667,142.36689,7.6,292.0,,Cargo,AMSA_CTS_2026-05
15952,2026-05-01 04:44:58+00:00,-10.703265,142.393701667,8.1,71.1,,Cargo,AMSA_CTS_2026-05
15952,2026-05-01 05:46:49+00:00,-10.6829633333,142.560165,10.8,110.1,,Cargo,AMSA_CTS_2026-05
15952,2026-05-01 06:57:54+00:00,-10.8282283333,142.707893333,10.9,153.1,,Cargo,AMSA_CTS_2026-05
15952,2026-05-01 08:48:05+00:00,-11.10387,142.840688333,9.5,156.4,,Cargo,AMSA_CTS_2026-05
15952,2026-05-01 10:07:33+00:00,-11.3011283333,142.896115,9.2,179.9,,Cargo,AMSA_CTS_2026-05
15952,2026-05-01 11:16:17+00:00,-11.4751583333,142.917336667,9.5,161.3,,Cargo,AMSA_CTS_2026-05
15952,2026-05-06 21:17:43+00:00,-11.4430983333,142.924573333,10.9,341.8,,Cargo,AMSA_CTS_2026-05
15952,2026-05-06 22:41:00+00:00,-11.1962483333,142.879078333,11.0,342.7,,Cargo,AMSA_CTS_2026-05
15952,2026-05-06 23:45:56+00:00,-11.0158783333,142.798251667,10.7,335.4,,Cargo,AMSA_CTS_2026-05
15952,2026-05-07 01:11:50+00:00,-10.78725,142.682893333,10.6,326.9,,Cargo,AMSA_CTS_2026-05
15952,2026-05-07 02:14:58+00:00,-10.6714516667,142.544376667,11.1,297.1,,Cargo,AMSA_CTS_2026-05
15952,2026-05-07 03:14:58+00:00,-10.603345,142.410271667,8.2,296.6,,Cargo,AMSA_CTS_2026-05
15952,2026-05-07 04:14:58+00:00,-10.5542733333,142.281778333,9.2,269.6,,Cargo,AMSA_CTS_2026-05
15952,2026-05-07 05:14:58+00:00,-10.59017,142.246211667,0.0,28.0,,Cargo,AMSA_CTS_2026-05
15952,2026-05-07 06:14:58+00:00,-10.5902,142.246225,0.0,48.0,,Cargo,AMSA_CTS_2026-05
15952,2026-05-07 07:23:58+00:00,-10.5902133333,142.246211667,0.0,50.7,,Cargo,AMSA_CTS_2026-05
15952,2026-05-07 08:33:54+00:00,-10.5868633333,142.221431667,0.0,206.8,,Cargo,AMSA_CTS_2026-05
15952,2026-05-07 09:33:58+00:00,-10.5869066667,142.22141,0.0,62.1,,Cargo,AMSA_CTS_2026-05
15952,2026-05-07 10:39:54+00:00,-10.586855,142.221436667,0.0,263.9,,Cargo,AMSA_CTS_2026-05
15952,2026-05-07 11:39:54+00:00,-10.58687,142.221418333,0.1,50.3,,Cargo,AMSA_CTS_2026-05
15952,2026-05-07 12:39:55+00:00,-10.58688,142.221458333,0.0,128.9,,Cargo,AMSA_CTS_2026-05
15952,2026-05-07 13:39:55+00:00,-10.5868383333,142.221488333,0.0,257.2,,Cargo,AMSA_CTS_2026-05
15952,2026-05-07 14:48:54+00:00,-10.58684,142.221465,0.0,0.0,,Cargo,AMSA_CTS_2026-05
15952,2026-05-07 15:54:54+00:00,-10.5868383333,142.221455,0.0,129.5,,Cargo,AMSA_CTS_2026-05
15952,2026-05-07 16:54:55+00:00,-10.5868216667,142.221446667,0.0,181.0,,Cargo,AMSA_CTS_2026-05
15952,2026-05-07 17:57:54+00:00,-10.5868066667,142.221475,0.0,209.8,,Cargo,AMSA_CTS_2026-05
15952,2026-05-07 18:57:55+00:00,-10.58681,142.221436667,0.0,197.8,,Cargo,AMSA_CTS_2026-05
15952,2026-05-07 19:57:55+00:00,-10.5868133333,142.221435,0.0,246.4,,Cargo,AMSA_CTS_2026-05
15952,2026-05-07 21:03:55+00:00,-10.58684,142.221443333,0.0,63.1,,Cargo,AMSA_CTS_2026-05
15952,2026-05-07 22:09:54+00:00,-10.5868383333,142.221453333,0.0,63.5,,Cargo,AMSA_CTS_2026-05
15952,2026-05-07 23:14:56+00:00,-10.5956516667,142.208146667,9.9,212.0,,Cargo,AMSA_CTS_2026-05
15952,2026-05-08 00:19:35+00:00,-10.72793,142.320158333,11.0,162.5,,Cargo,AMSA_CTS_2026-05
15952,2026-05-08 02:17:53+00:00,-10.846282,142.365523,0.0,6.5,,Cargo,AMSA_CTS_2026-05
15952,2026-05-08 04:20:54+00:00,-10.846292,142.365517,0.0,192.3,,Cargo,AMSA_CTS_2026-05
15952,2026-05-08 05:59:55+00:00,-10.846285,142.365505,0.0,174.9,,Cargo,AMSA_CTS_2026-05
15952,2026-05-08 09:44:48+00:00,-10.8317466667,142.362666667,6.5,288.0,,Cargo,AMSA_CTS_2026-05
15952,2026-05-08 10:49:58+00:00,-10.6980783333,142.407596667,9.8,78.7,,Cargo,AMSA_CTS_2026-05
15952,2026-05-08 11:53:54+00:00,-10.69018,142.581853333,10.3,101.3,,Cargo,AMSA_CTS_2026-05
15952,2026-05-08 12:54:01+00:00,-10.8019216667,142.692556667,10.1,144.9,,Cargo,AMSA_CTS_2026-05
15952,2026-05-08 14:13:51+00:00,-11.00611,142.792935,10.1,154.7,,Cargo,AMSA_CTS_2026-05
15952,2026-05-08 16:20:35+00:00,-11.339665,142.897226667,9.8,180.3,,Cargo,AMSA_CTS_2026-05
15952,2026-05-13 14:29:00+00:00,-11.352365,142.910778333,10.4,359.1,,Cargo,AMSA_CTS_2026-05
15952,2026-05-13 15:55:46+00:00,-11.1191333333,142.848061667,10.2,331.8,,Cargo,AMSA_CTS_2026-05
15952,2026-05-13 17:39:36+00:00,-10.8604083333,142.723698333,9.5,334.1,,Cargo,AMSA_CTS_2026-05
15952,2026-05-13 18:42:51+00:00,-10.7148833333,142.639453333,8.6,326.9,,Cargo,AMSA_CTS_2026-05
15952,2026-05-13 19:44:58+00:00,-10.64057,142.48349,10.4,296.0,,Cargo,AMSA_CTS_2026-05
15952,2026-05-13 20:44:58+00:00,-10.557935,142.321921667,11.1,297.1,,Cargo,AMSA_CTS_2026-05
15952,2026-05-13 21:47:10+00:00,-10.5901383333,142.246233333,0.0,0.0,,Cargo,AMSA_CTS_2026-05
15952,2026-05-13 22:47:12+00:00,-10.59014,142.24623,0.0,0.0,,Cargo,AMSA_CTS_2026-05
15952,2026-05-13 23:49:54+00:00,-10.5867966667,142.221456667,0.0,241.4,,Cargo,AMSA_CTS_2026-05
15952,2026-05-14 00:52:50+00:00,-10.5868283333,142.221443333,0.0,0.0,,Cargo,AMSA_CTS_2026-05
15952,2026-05-14 01:52:54+00:00,-10.5867883333,142.221421667,0.0,69.3,,Cargo,AMSA_CTS_2026-05
15952,2026-05-14 02:58:52+00:00,-10.5868066667,142.221423333,0.0,57.7,,Cargo,AMSA_CTS_2026-05
15952,2026-05-14 04:04:52+00:00,-10.58681,142.221421667,0.0,65.2,,Cargo,AMSA_CTS_2026-05
15952,2026-05-14 05:07:52+00:00,-10.5868166667,142.22142,0.0,73.2,,Cargo,AMSA_CTS_2026-05
15952,2026-05-14 06:09:58+00:00,-10.5857483333,142.238445,8.6,42.3,,Cargo,AMSA_CTS_2026-05
15952,2026-05-14 07:13:02+00:00,-10.590155,142.246228333,0.0,239.3,,Cargo,AMSA_CTS_2026-05
15952,2026-05-14 08:19:03+00:00,-10.5901633333,142.246226667,0.1,202.0,,Cargo,AMSA_CTS_2026-05
15952,2026-05-14 09:19:03+00:00,-10.5901533333,142.246245,0.0,246.2,,Cargo,AMSA_CTS_2026-05
15952,2026-05-14 10:22:03+00:00,-10.590155,142.246266667,0.0,0.0,,Cargo,AMSA_CTS_2026-05
15952,2026-05-14 11:22:03+00:00,-10.5901766667,142.24622,0.0,0.0,,Cargo,AMSA_CTS_2026-05
15952,2026-05-14 12:22:07+00:00,-10.5901733333,142.246238333,0.0,0.0,,Cargo,AMSA_CTS_2026-05
15952,2026-05-14 13:28:02+00:00,-10.5901666667,142.24626,0.0,0.0,,Cargo,AMSA_CTS_2026-05
15952,2026-05-14 14:28:02+00:00,-10.59017,142.246256667,0.0,0.0,,Cargo,AMSA_CTS_2026-05
15952,2026-05-14 15:28:03+00:00,-10.5901333333,142.246243333,0.0,0.0,,Cargo,AMSA_CTS_2026-05
15952,2026-05-14 16:28:03+00:00,-10.5901433333,142.246245,0.0,0.0,,Cargo,AMSA_CTS_2026-05
15952,2026-05-14 17:34:02+00:00,-10.5901166667,142.24625,0.0,205.3,,Cargo,AMSA_CTS_2026-05
15952,2026-05-14 18:34:02+00:00,-10.590125,142.246226667,0.0,214.2,,Cargo,AMSA_CTS_2026-05
15952,2026-05-14 19:34:02+00:00,-10.5901133333,142.246228333,0.0,223.1,,Cargo,AMSA_CTS_2026-05
15952,2026-05-14 20:34:02+00:00,-10.59013,142.246213333,0.0,217.6,,Cargo,AMSA_CTS_2026-05
15952,2026-05-14 21:34:02+00:00,-10.5901333333,142.24623,0.0,220.7,,Cargo,AMSA_CTS_2026-05
15952,2026-05-14 22:34:04+00:00,-10.59013,142.246241667,0.0,231.7,,Cargo,AMSA_CTS_2026-05
15952,2026-05-14 23:34:56+00:00,-10.6419483333,142.251568333,8.2,127.7,,Cargo,AMSA_CTS_2026-05
15952,2026-05-15 00:47:51+00:00,-10.8256533333,142.341093333,8.6,136.2,,Cargo,AMSA_CTS_2026-05
15952,2026-05-15 04:45:15+00:00,-10.833245,142.366836667,6.7,287.0,,Cargo,AMSA_CTS_2026-05
15952,2026-05-15 05:49:48+00:00,-10.6944766667,142.425506667,0.0,0.0,,Cargo,AMSA_CTS_2026-05
15952,2026-05-15 06:54:57+00:00,-10.706055,142.631216667,11.8,141.7,,Cargo,AMSA_CTS_2026-05
15952,2026-05-15 07:57:05+00:00,-10.8596116667,142.722963333,9.0,150.1,,Cargo,AMSA_CTS_2026-05
15952,2026-05-15 09:59:22+00:00,-11.11458,142.846236667,8.4,153.7,,Cargo,AMSA_CTS_2026-05
15952,2026-05-15 11:38:55+00:00,-11.3424333333,142.897955,8.7,174.4,,Cargo,AMSA_CTS_2026-05
15952,2026-05-20 16:14:53+00:00,-11.3279633333,142.909841667,10.1,356.2,,Cargo,AMSA_CTS_2026-05
15952,2026-05-20 18:03:19+00:00,-11.0402433333,142.809033333,9.9,334.7,,Cargo,AMSA_CTS_2026-05
15952,2026-05-20 19:34:06+00:00,-10.8129733333,142.699968333,9.8,328.2,,Cargo,AMSA_CTS_2026-05
15952,2026-05-20 20:44:58+00:00,-10.682185,142.56471,10.1,297.7,,Cargo,AMSA_CTS_2026-05
15952,2026-05-20 22:04:58+00:00,-10.5777466667,142.361305,9.9,297.5,,Cargo,AMSA_CTS_2026-05
15952,2026-05-20 23:18:39+00:00,-10.5901316667,142.24624,0.0,41.2,,Cargo,AMSA_CTS_2026-05
15952,2026-05-21 00:24:38+00:00,-10.5901533333,142.246236667,0.0,48.6,,Cargo,AMSA_CTS_2026-05
15952,2026-05-21 01:24:51+00:00,-10.5868183333,142.221455,0.0,10.6,,Cargo,AMSA_CTS_2026-05
15952,2026-05-21 02:46:11+00:00,-10.5868383333,142.221436667,0.0,82.6,,Cargo,AMSA_CTS_2026-05
15952,2026-05-21 03:47:49+00:00,-10.5868483333,142.221436667,0.0,66.6,,Cargo,AMSA_CTS_2026-05
15952,2026-05-21 04:47:49+00:00,-10.5868783333,142.221448333,0.0,58.6,,Cargo,AMSA_CTS_2026-05
15952,2026-05-21 05:47:49+00:00,-10.5868916667,142.221421667,0.0,74.8,,Cargo,AMSA_CTS_2026-05
15952,2026-05-21 06:53:48+00:00,-10.5868733333,142.221435,0.0,253.4,,Cargo,AMSA_CTS_2026-05
15952,2026-05-21 08:24:57+00:00,-10.674475,142.30205,11.0,163.5,,Cargo,AMSA_CTS_2026-05
15952,2026-05-21 09:27:40+00:00,-10.8343316667,142.369846667,6.2,117.0,,Cargo,AMSA_CTS_2026-05
15952,2026-05-21 11:39:21+00:00,-10.8463333333,142.365521667,0.0,25.5,,Cargo,AMSA_CTS_2026-05
15952,2026-05-21 12:42:21+00:00,-10.8463116667,142.36555,0.0,22.7,,Cargo,AMSA_CTS_2026-05
15952,2026-05-21 19:09:22+00:00,-10.8462966667,142.365485,0.0,198.8,,Cargo,AMSA_CTS_2026-05
15952,2026-05-21 21:51:21+00:00,-10.8462733333,142.365478333,0.0,207.7,,Cargo,AMSA_CTS_2026-05
15952,2026-05-21 23:06:21+00:00,-10.84627,142.365478333,0.0,177.0,,Cargo,AMSA_CTS_2026-05
15952,2026-05-22 00:09:51+00:00,-10.77278,142.357388333,10.5,21.7,,Cargo,AMSA_CTS_2026-05
15952,2026-05-22 01:09:58+00:00,-10.6734066667,142.494523333,10.9,72.5,,Cargo,AMSA_CTS_2026-05
15952,2026-05-22 02:37:44+00:00,-10.8096483333,142.697956667,10.2,148.7,,Cargo,AMSA_CTS_2026-05
15952,2026-05-22 04:08:40+00:00,-11.0137266667,142.797136667,8.6,155.6,,Cargo,AMSA_CTS_2026-05
15952,2026-05-22 05:20:18+00:00,-11.1754416667,142.873201667,8.6,163.5,,Cargo,AMSA_CTS_2026-05
15952,2026-05-22 06:20:33+00:00,-11.3297716667,142.897686667,8.9,179.3,,Cargo,AMSA_CTS_2026-05
15952,2026-05-27 14:15:04+00:00,-11.3834133333,142.911133333,10.4,358.4,,Cargo,AMSA_CTS_2026-05
15952,2026-05-27 15:55:20+00:00,-11.1107433333,142.843713333,10.0,333.6,,Cargo,AMSA_CTS_2026-05
15952,2026-05-27 17:20:35+00:00,-10.9011816667,142.743865,9.4,331.8,,Cargo,AMSA_CTS_2026-05
15952,2026-05-27 18:24:59+00:00,-10.7560816667,142.663221667,8.7,328.3,,Cargo,AMSA_CTS_2026-05
15952,2026-05-27 19:29:58+00:00,-10.6695866667,142.540818333,9.4,299.7,,Cargo,AMSA_CTS_2026-05
15952,2026-05-27 20:29:59+00:00,-10.5940266667,142.393125,10.2,296.2,,Cargo,AMSA_CTS_2026-05
15952,2026-05-27 21:34:59+00:00,-10.59036,142.244626667,2.5,222.4,,Cargo,AMSA_CTS_2026-05
15952,2026-05-27 22:38:08+00:00,-10.5901666667,142.246201667,0.0,0.0,,Cargo,AMSA_CTS_2026-05
15952,2026-05-27 23:38:09+00:00,-10.59017,142.246226667,0.0,0.0,,Cargo,AMSA_CTS_2026-05
15952,2026-05-28 00:39:54+00:00,-10.58681,142.221446667,0.0,315.1,,Cargo,AMSA_CTS_2026-05
15952,2026-05-28 01:44:55+00:00,-10.5868233333,142.221421667,0.0,12.1,,Cargo,AMSA_CTS_2026-05
15952,2026-05-28 02:49:54+00:00,-10.5868183333,142.221453333,0.0,102.6,,Cargo,AMSA_CTS_2026-05
15952,2026-05-28 03:49:54+00:00,-10.5868,142.221446667,0.0,72.4,,Cargo,AMSA_CTS_2026-05
15952,2026-05-28 04:49:55+00:00,-10.5868483333,142.221451667,0.0,237.3,,Cargo,AMSA_CTS_2026-05
15952,2026-05-28 05:54:55+00:00,-10.5868333333,142.221441667,0.0,46.5,,Cargo,AMSA_CTS_2026-05
15952,2026-05-28 06:54:57+00:00,-10.5868483333,142.22144,0.0,63.0,,Cargo,AMSA_CTS_2026-05
15952,2026-05-28 08:04:54+00:00,-10.5868633333,142.221466667,0.0,74.2,,Cargo,AMSA_CTS_2026-05
15952,2026-05-28 09:09:54+00:00,-10.586855,142.221475,0.0,83.8,,Cargo,AMSA_CTS_2026-05
15952,2026-05-28 10:13:30+00:00,-10.58686,142.221446667,0.0,14.8,,Cargo,AMSA_CTS_2026-05
15952,2026-05-28 11:13:30+00:00,-10.58687,142.221443333,0.0,215.9,,Cargo,AMSA_CTS_2026-05
15952,2026-05-28 12:13:30+00:00,-10.5868716667,142.22147,0.0,294.7,,Cargo,AMSA_CTS_2026-05
15952,2026-05-28 13:13:36+00:00,-10.5868683333,142.221488333,0.0,249.9,,Cargo,AMSA_CTS_2026-05
15952,2026-05-28 14:22:30+00:00,-10.5868766667,142.22144,0.0,0.0,,Cargo,AMSA_CTS_2026-05
15952,2026-05-28 15:22:31+00:00,-10.5868383333,142.221455,0.0,0.0,,Cargo,AMSA_CTS_2026-05
15952,2026-05-28 16:28:39+00:00,-10.5868266667,142.22146,0.0,0.0,,Cargo,AMSA_CTS_2026-05
15952,2026-05-28 17:34:39+00:00,-10.5868033333,142.221453333,0.0,261.2,,Cargo,AMSA_CTS_2026-05
15952,2026-05-28 18:37:33+00:00,-10.586815,142.221458333,0.0,280.9,,Cargo,AMSA_CTS_2026-05
15952,2026-05-28 19:43:32+00:00,-10.5868266667,142.221421667,0.0,222.1,,Cargo,AMSA_CTS_2026-05
15952,2026-05-28 20:44:57+00:00,-10.6482033333,142.29561,9.2,158.2,,Cargo,AMSA_CTS_2026-05
15952,2026-05-28 21:48:24+00:00,-10.81571,142.337623333,10.2,177.4,,Cargo,AMSA_CTS_2026-05
15952,2026-05-29 00:06:18+00:00,-10.8463,142.365516667,0.0,36.2,,Cargo,AMSA_CTS_2026-05
15952,2026-05-29 01:10:27+00:00,-10.8463066667,142.3655,0.0,354.7,,Cargo,AMSA_CTS_2026-05
15952,2026-05-29 02:14:58+00:00,-10.8274633333,142.344763333,11.3,273.1,,Cargo,AMSA_CTS_2026-05
15952,2026-05-29 03:14:58+00:00,-10.7031766667,142.395283333,8.5,75.2,,Cargo,AMSA_CTS_2026-05
15952,2026-05-29 04:14:58+00:00,-10.6812733333,142.555485,10.7,110.2,,Cargo,AMSA_CTS_2026-05
15952,2026-05-29 05:19:41+00:00,-10.81297,142.699826667,11.6,148.8,,Cargo,AMSA_CTS_2026-05
15952,2026-05-29 06:19:58+00:00,-10.9826466667,142.782331667,10.8,155.1,,Cargo,AMSA_CTS_2026-05
15952,2026-05-29 07:28:41+00:00,-11.165545,142.869993333,10.2,155.0,,Cargo,AMSA_CTS_2026-05
15952,2026-05-29 09:04:25+00:00,-11.43134,142.902318333,10.0,161.0,,Cargo,AMSA_CTS_2026-05
16087167716,2026-05-04 23:53:54+00:00,-10.6668466667,141.163645,11.8,101.1,,Tanker,AMSA_CTS_2026-05
16087167716,2026-05-05 00:54:53+00:00,-10.704115,141.361221667,11.3,100.1,,Tanker,AMSA_CTS_2026-05
16087167716,2026-05-05 01:54:54+00:00,-10.743115,141.467845,0.8,219.0,,Tanker,AMSA_CTS_2026-05
16087167716,2026-05-05 02:54:54+00:00,-10.7446066667,141.445515,1.4,272.4,,Tanker,AMSA_CTS_2026-05
16087167716,2026-05-05 03:54:54+00:00,-10.741035,141.423688333,1.1,289.8,,Tanker,AMSA_CTS_2026-05
16087167716,2026-05-05 04:59:54+00:00,-10.72928,141.43353,6.8,84.0,,Tanker,AMSA_CTS_2026-05
16087167716,2026-05-05 05:59:54+00:00,-10.7421333333,141.58211,8.1,102.5,,Tanker,AMSA_CTS_2026-05
16087167716,2026-05-05 06:59:54+00:00,-10.6986133333,141.723356667,8.6,53.3,,Tanker,AMSA_CTS_2026-05
16087167716,2026-05-05 08:04:54+00:00,-10.62128,141.810018333,6.1,46.8,,Tanker,AMSA_CTS_2026-05
16087167716,2026-05-05 09:09:53+00:00,-10.5274416667,141.935255,10.1,98.7,,Tanker,AMSA_CTS_2026-05
16087167716,2026-05-05 10:09:54+00:00,-10.568795,142.102455,7.0,90.6,,Tanker,AMSA_CTS_2026-05
16087167716,2026-05-05 11:14:53+00:00,-10.4938,142.297156667,12.2,86.7,,Tanker,AMSA_CTS_2026-05
16087167716,2026-05-05 12:14:54+00:00,-10.459855,142.496091667,12.4,64.2,,Tanker,AMSA_CTS_2026-05
16087167716,2026-05-05 13:19:53+00:00,-10.37224,142.70038,11.9,65.7,,Tanker,AMSA_CTS_2026-05
16087167716,2026-05-05 14:19:53+00:00,-10.2888116667,142.878246667,11.5,58.6,,Tanker,AMSA_CTS_2026-05
16087167716,2026-05-05 15:34:56+00:00,-10.1550433333,143.088318333,11.7,44.1,,Tanker,AMSA_CTS_2026-05
16087167716,2026-05-05 16:39:54+00:00,-9.96692333333,143.207063333,12.2,32.4,,Tanker,AMSA_CTS_2026-05
16087167716,2026-05-05 17:44:54+00:00,-9.75646333333,143.302708333,13.0,19.7,,Tanker,AMSA_CTS_2026-05
16087167716,2026-05-05 18:49:53+00:00,-9.59945166667,143.39913,12.1,19.9,,Tanker,AMSA_CTS_2026-05
16087167716,2026-05-05 19:54:53+00:00,-9.424325,143.55697,13.2,55.9,,Tanker,AMSA_CTS_2026-05
16087167716,2026-05-05 20:54:54+00:00,-9.2976,143.740845,13.2,57.9,,Tanker,AMSA_CTS_2026-05
16087167716,2026-05-05 21:54:54+00:00,-9.22004,143.93799,12.8,89.1,,Tanker,AMSA_CTS_2026-05
16167571586,2026-05-28 17:34:39+00:00,-10.5660433333,141.188705,12.8,97.2,,Cargo,AMSA_CTS_2026-05
16167571586,2026-05-28 18:34:50+00:00,-10.6007466667,141.400035,12.5,104.0,,Cargo,AMSA_CTS_2026-05
16167571586,2026-05-28 19:34:59+00:00,-10.6190416667,141.608758333,12.3,82.1,,Cargo,AMSA_CTS_2026-05
16167571586,2026-05-28 20:34:59+00:00,-10.6083116667,141.764353333,12.3,86.0,,Cargo,AMSA_CTS_2026-05
16167571586,2026-05-28 21:34:59+00:00,-10.5730866667,141.942245,8.2,88.4,,Cargo,AMSA_CTS_2026-05
16167571586,2026-05-28 22:39:50+00:00,-10.5691883333,142.093573333,11.4,88.5,,Cargo,AMSA_CTS_2026-05
16167571586,2026-05-28 23:39:59+00:00,-10.501285,142.269663333,11.6,69.7,,Cargo,AMSA_CTS_2026-05
16167571586,2026-05-29 00:44:59+00:00,-10.5666,142.47286,12.6,120.5,,Cargo,AMSA_CTS_2026-05
16167571586,2026-05-29 01:44:59+00:00,-10.700105,142.633896667,12.1,137.4,,Cargo,AMSA_CTS_2026-05
16167571586,2026-05-29 02:48:50+00:00,-10.849365,142.802785,13.7,165.5,,Cargo,AMSA_CTS_2026-05
