mmsi,timestamp,lat,lon,sog,cog,vessel_name,vessel_type,source
313123669,2022-12-13 20:39:58+00:00,-10.6031,141.83465,8.0,24.0,,Cargo,AMSA_CTS_2022-12
313123669,2022-12-13 21:39:58+00:00,-10.5707,142.04305,15.6,87.0,,Cargo,AMSA_CTS_2022-12
313123669,2022-12-13 22:39:58+00:00,-10.4953833333,142.28985,15.6,79.0,,Cargo,AMSA_CTS_2022-12
313123669,2022-12-13 23:39:58+00:00,-10.6036833333,142.534416667,16.8,121.0,,Cargo,AMSA_CTS_2022-12
313123669,2022-12-14 00:39:58+00:00,-10.7821666667,142.745583333,16.7,113.0,,Cargo,AMSA_CTS_2022-12
313123669,2022-12-14 01:44:57+00:00,-11.0508666667,142.854333333,16.6,166.0,,Cargo,AMSA_CTS_2022-12
313123669,2022-12-14 02:44:57+00:00,-11.32245,142.905433333,16.5,178.0,,Cargo,AMSA_CTS_2022-12
3133718163,2022-12-30 21:39:56+00:00,-10.5584966667,141.13706,12.6,94.0,,Unknown,AMSA_CTS_2022-12
3133718163,2022-12-30 22:39:57+00:00,-10.5848366667,141.34861,12.4,97.8,,Cargo,AMSA_CTS_2022-12
3133718163,2022-12-30 23:44:56+00:00,-10.6096766667,141.549673333,5.0,76.7,,Cargo,AMSA_CTS_2022-12
3133718163,2022-12-31 00:49:57+00:00,-10.6085566667,141.723586667,12.3,89.9,,Cargo,AMSA_CTS_2022-12
3133718163,2022-12-31 01:54:56+00:00,-10.575185,141.904835,7.8,94.2,,Cargo,AMSA_CTS_2022-12
3133718163,2022-12-31 02:59:56+00:00,-10.5603616667,142.02075,4.6,47.7,,Cargo,AMSA_CTS_2022-12
3133718163,2022-12-31 04:03:52+00:00,-10.5363633333,142.044878333,0.1,18.2,,Cargo,AMSA_CTS_2022-12
3133718163,2022-12-31 05:03:52+00:00,-10.5365083333,142.044793333,0.0,304.4,,Cargo,AMSA_CTS_2022-12
3133718163,2022-12-31 06:03:52+00:00,-10.5348066667,142.044931667,0.4,0.6,,Cargo,AMSA_CTS_2022-12
3133718163,2022-12-31 07:03:52+00:00,-10.5361183333,142.044936667,0.2,140.3,,Cargo,AMSA_CTS_2022-12
3133718163,2022-12-31 08:03:52+00:00,-10.53555,142.044928333,0.3,359.7,,Cargo,AMSA_CTS_2022-12
3133718163,2022-12-31 09:03:52+00:00,-10.5355333333,142.044956667,0.0,56.3,,Cargo,AMSA_CTS_2022-12
3133718163,2022-12-31 10:03:52+00:00,-10.53538,142.04499,0.2,273.4,,Cargo,AMSA_CTS_2022-12
3133718163,2022-12-31 11:03:52+00:00,-10.5351316667,142.044986667,0.5,17.4,,Cargo,AMSA_CTS_2022-12
3133718163,2022-12-31 12:03:52+00:00,-10.5360216667,142.044848333,0.6,2.2,,Cargo,AMSA_CTS_2022-12
3133718163,2022-12-31 13:03:52+00:00,-10.5356983333,142.044918333,1.0,2.6,,Cargo,AMSA_CTS_2022-12
3133718163,2022-12-31 14:03:52+00:00,-10.5356183333,142.045031667,0.2,147.9,,Cargo,AMSA_CTS_2022-12
3133718163,2022-12-31 15:03:52+00:00,-10.5359833333,142.044943333,0.0,217.3,,Cargo,AMSA_CTS_2022-12
3133718163,2022-12-31 16:03:52+00:00,-10.53605,142.044911667,0.1,229.9,,Cargo,AMSA_CTS_2022-12
3133718163,2022-12-31 17:03:52+00:00,-10.5363433333,142.04487,0.2,28.6,,Cargo,AMSA_CTS_2022-12
3133718163,2022-12-31 18:03:52+00:00,-10.5362316667,142.044863333,0.4,197.3,,Cargo,AMSA_CTS_2022-12
3133718163,2022-12-31 19:03:52+00:00,-10.5363566667,142.044878333,0.1,15.5,,Cargo,AMSA_CTS_2022-12
3133718163,2022-12-31 20:03:52+00:00,-10.5358333333,142.043531667,0.3,293.4,,Cargo,AMSA_CTS_2022-12
3133718163,2022-12-31 21:04:57+00:00,-10.563095,142.03162,9.3,85.5,,Cargo,AMSA_CTS_2022-12
3133718163,2022-12-31 22:09:56+00:00,-10.5093466667,142.227166667,11.4,85.7,,Cargo,AMSA_CTS_2022-12
3133718163,2022-12-31 23:09:57+00:00,-10.5286833333,142.408183333,11.4,123.1,,Cargo,AMSA_CTS_2022-12
313882,2022-12-13 19:14:57+00:00,-10.5912316667,142.217698333,9.4,250.5,,Unknown,AMSA_CTS_2022-12
313882,2022-12-13 20:19:55+00:00,-10.5491833333,142.104045,0.0,0.0,,Pilot,AMSA_CTS_2022-12
313882,2022-12-13 21:24:56+00:00,-10.5878833333,142.203538333,11.8,114.0,,Pilot,AMSA_CTS_2022-12
313882,2022-12-16 21:14:49+00:00,-10.5916383333,142.216578333,10.2,256.2,,Pilot,AMSA_CTS_2022-12
313882,2022-12-16 22:14:49+00:00,-10.5894216667,141.96597,13.9,261.1,,Pilot,AMSA_CTS_2022-12
313882,2022-12-16 23:14:49+00:00,-10.5983466667,141.914635,15.9,87.8,,Pilot,AMSA_CTS_2022-12
313882,2022-12-17 00:20:50+00:00,-10.59194,142.215041667,16.9,92.1,,Pilot,AMSA_CTS_2022-12
313882,2022-12-17 02:08:06+00:00,-10.5869633333,142.22136,5.6,142.8,,Unknown,AMSA_CTS_2022-12
313882,2022-12-17 21:04:34+00:00,-10.5877666667,142.220846667,7.8,219.1,,Unknown,AMSA_CTS_2022-12
313882,2022-12-17 22:09:32+00:00,-10.57535,142.140578333,15.1,83.6,,Pilot,AMSA_CTS_2022-12
313882,2022-12-18 02:09:39+00:00,-10.5909183333,142.217721667,7.6,237.1,,Pilot,AMSA_CTS_2022-12
313882,2022-12-18 03:14:53+00:00,-10.5597933333,142.09352,10.4,268.4,,Pilot,AMSA_CTS_2022-12
313882,2022-12-18 21:39:55+00:00,-10.59066,142.208463333,19.7,291.1,,Unknown,AMSA_CTS_2022-12
313882,2022-12-18 22:39:55+00:00,-10.6056083333,141.916841667,16.4,245.3,,Pilot,AMSA_CTS_2022-12
313882,2022-12-18 23:39:56+00:00,-10.6020033333,141.908373333,1.9,255.6,,Pilot,AMSA_CTS_2022-12
313882,2022-12-19 00:44:48+00:00,-10.5949216667,141.957041667,17.6,77.5,,Pilot,AMSA_CTS_2022-12
313882,2022-12-19 04:07:29+00:00,-10.5869616667,142.220898333,0.0,0.0,,Unknown,AMSA_CTS_2022-12
31967085,2022-12-10 00:49:55+00:00,-11.1554433333,141.073858333,9.9,60.6,,Cargo,AMSA_CTS_2022-12
31967085,2022-12-10 01:49:55+00:00,-11.0742366667,141.225305,10.2,61.4,,Cargo,AMSA_CTS_2022-12
31967085,2022-12-10 02:54:25+00:00,-10.9849766667,141.389326667,10.2,60.1,,Cargo,AMSA_CTS_2022-12
31967085,2022-12-10 03:54:55+00:00,-10.9032216667,141.538731667,9.6,48.3,,Cargo,AMSA_CTS_2022-12
31967085,2022-12-10 04:54:56+00:00,-10.79295,141.6524,6.7,48.4,,Cargo,AMSA_CTS_2022-12
31967085,2022-12-10 05:54:56+00:00,-10.723265,141.729613333,6.0,49.8,,Cargo,AMSA_CTS_2022-12
31967085,2022-12-10 06:59:55+00:00,-10.6465833333,141.807516667,5.9,47.3,,Cargo,AMSA_CTS_2022-12
31967085,2022-12-10 07:59:56+00:00,-10.53787,141.869046667,11.6,64.6,,Cargo,AMSA_CTS_2022-12
31967085,2022-12-10 08:59:56+00:00,-10.5669583333,142.068053333,12.2,90.8,,Cargo,AMSA_CTS_2022-12
31967085,2022-12-10 10:04:54+00:00,-10.49415,142.287545,12.1,77.9,,Cargo,AMSA_CTS_2022-12
31967085,2022-12-10 11:09:54+00:00,-10.57905,142.494721667,13.3,122.0,,Cargo,AMSA_CTS_2022-12
31967085,2022-12-10 12:14:54+00:00,-10.7384183333,142.665788333,12.7,140.4,,Cargo,AMSA_CTS_2022-12
31967085,2022-12-10 13:19:53+00:00,-10.8804783333,142.820438333,12.6,160.1,,Cargo,AMSA_CTS_2022-12
31967085,2022-12-10 14:19:53+00:00,-11.0816583333,142.894018333,12.7,161.2,,Cargo,AMSA_CTS_2022-12
31967085,2022-12-10 15:19:54+00:00,-11.2855116667,142.968276667,13.0,160.0,,Cargo,AMSA_CTS_2022-12
322053562,2022-12-24 10:42:00+00:00,-10.571535,141.046386667,10.3,96.9,,Unknown,AMSA_CTS_2022-12
322053562,2022-12-24 11:44:39+00:00,-10.5956683333,141.229611667,10.8,98.2,,Tanker,AMSA_CTS_2022-12
322053562,2022-12-24 12:44:58+00:00,-10.6211633333,141.409928333,10.5,98.8,,Tanker,AMSA_CTS_2022-12
322053562,2022-12-24 13:49:55+00:00,-10.64995,141.606016667,10.9,92.3,,Tanker,AMSA_CTS_2022-12
322053562,2022-12-24 14:49:59+00:00,-10.6194833333,141.778821667,4.6,71.4,,Tanker,AMSA_CTS_2022-12
322053562,2022-12-24 15:54:59+00:00,-10.5748533333,141.939708333,10.0,87.4,,Tanker,AMSA_CTS_2022-12
322053562,2022-12-24 16:54:59+00:00,-10.5658783333,142.109335,9.7,86.8,,Tanker,AMSA_CTS_2022-12
322053562,2022-12-24 17:59:59+00:00,-10.5044933333,142.253666667,9.9,70.7,,Tanker,AMSA_CTS_2022-12
322053562,2022-12-24 19:04:59+00:00,-10.4794433333,142.44915,11.6,76.6,,Tanker,AMSA_CTS_2022-12
322053562,2022-12-24 20:09:49+00:00,-10.39134,142.654431667,12.6,66.2,,Tanker,AMSA_CTS_2022-12
322053562,2022-12-24 21:09:58+00:00,-10.3036816667,142.852035,12.9,64.7,,Tanker,AMSA_CTS_2022-12
322053562,2022-12-24 22:14:48+00:00,-10.1281666667,142.987185,12.0,33.0,,Tanker,AMSA_CTS_2022-12
322053562,2022-12-24 23:14:59+00:00,-9.96085333333,143.092056667,11.4,28.8,,Tanker,AMSA_CTS_2022-12
322053562,2022-12-25 00:19:49+00:00,-9.78769,143.191733333,10.8,44.9,,Tanker,AMSA_CTS_2022-12
322053562,2022-12-25 01:24:59+00:00,-9.687195,143.355671667,10.0,63.1,,Tanker,AMSA_CTS_2022-12
322053562,2022-12-25 02:24:59+00:00,-9.53816333333,143.437428333,11.3,48.1,,Tanker,AMSA_CTS_2022-12
322053562,2022-12-25 03:29:58+00:00,-9.40869,143.600925,11.8,56.8,,Tanker,AMSA_CTS_2022-12
322053562,2022-12-25 04:34:49+00:00,-9.289775,143.782456667,12.2,55.8,,Tanker,AMSA_CTS_2022-12
322053562,2022-12-25 05:40:29+00:00,-9.22443833333,143.992043333,12.5,92.9,,Unknown,AMSA_CTS_2022-12
3254395338,2022-12-20 17:24:53+00:00,-11.3534116667,142.997606667,11.0,5.6,,Cargo,AMSA_CTS_2022-12
3254395338,2022-12-20 18:24:53+00:00,-11.175835,142.939091667,11.2,340.8,,Cargo,AMSA_CTS_2022-12
3254395338,2022-12-20 19:24:54+00:00,-10.997425,142.876375,11.4,341.0,,Cargo,AMSA_CTS_2022-12
3254395338,2022-12-20 20:29:52+00:00,-10.802075,142.805816667,11.3,305.9,,Cargo,AMSA_CTS_2022-12
3254395338,2022-12-20 21:29:54+00:00,-10.6968283333,142.638186667,12.8,316.9,,Cargo,AMSA_CTS_2022-12
3254395338,2022-12-20 22:30:32+00:00,-10.567347,142.481038,11.6,301.5,,Unknown,AMSA_CTS_2022-12
3254395338,2022-12-20 23:32:31+00:00,-10.49403,142.306405,11.3,267.1,,Unknown,AMSA_CTS_2022-12
3254395338,2022-12-21 00:32:32+00:00,-10.56036,142.133592,10.4,247.3,,Unknown,AMSA_CTS_2022-12
3254395338,2022-12-21 01:32:41+00:00,-10.535342,141.969267,9.6,284.9,,Unknown,AMSA_CTS_2022-12
3254395338,2022-12-21 02:34:54+00:00,-10.5751716667,141.83925,8.8,194.8,,Cargo,AMSA_CTS_2022-12
3254395338,2022-12-21 03:34:54+00:00,-10.703025,141.741828333,10.1,223.0,,Cargo,AMSA_CTS_2022-12
3254395338,2022-12-21 04:34:54+00:00,-10.8251066667,141.618681667,10.9,228.5,,Cargo,AMSA_CTS_2022-12
3254395338,2022-12-21 05:34:54+00:00,-10.8063133333,141.444583333,11.1,283.6,,Cargo,AMSA_CTS_2022-12
3254395338,2022-12-21 07:40:23+00:00,-10.7085066667,141.050745,11.9,276.6,,Unknown,AMSA_CTS_2022-12
3254396055,2022-12-22 20:21:03+00:00,-10.5267916667,141.206193333,13.9,95.9,,Cargo,AMSA_CTS_2022-12
3254396055,2022-12-22 21:24:55+00:00,-10.5522483333,141.44065,10.9,96.1,,Cargo,AMSA_CTS_2022-12
3254396055,2022-12-22 22:29:55+00:00,-10.6138483333,141.541186667,5.2,136.7,,Cargo,AMSA_CTS_2022-12
3254396055,2022-12-22 23:34:55+00:00,-10.63916,141.638268333,12.9,91.8,,Cargo,AMSA_CTS_2022-12
3254396055,2022-12-23 00:34:55+00:00,-10.6067416667,141.842385,6.9,79.3,,Cargo,AMSA_CTS_2022-12
3254396055,2022-12-23 01:39:54+00:00,-10.573105,141.975711667,7.3,87.4,,Cargo,AMSA_CTS_2022-12
3254396055,2022-12-23 02:39:55+00:00,-10.566605,142.112756667,11.6,82.3,,Cargo,AMSA_CTS_2022-12
3254396055,2022-12-23 03:44:54+00:00,-10.4951066667,142.30255,12.2,84.1,,Cargo,AMSA_CTS_2022-12
3254396055,2022-12-23 04:44:55+00:00,-10.5876716667,142.508406667,14.2,121.3,,Cargo,AMSA_CTS_2022-12
3254396055,2022-12-23 05:49:54+00:00,-10.7701383333,142.720168333,16.0,113.6,,Cargo,AMSA_CTS_2022-12
3254396055,2022-12-23 06:49:55+00:00,-10.9822616667,142.836266667,15.3,166.7,,Cargo,AMSA_CTS_2022-12
3254396055,2022-12-23 07:54:54+00:00,-11.2486716667,142.902675,15.0,175.8,,Cargo,AMSA_CTS_2022-12
3254396055,2022-12-23 08:54:55+00:00,-11.4886466667,142.92891,14.1,164.8,,Cargo,AMSA_CTS_2022-12
3277236545,2022-12-01 02:42:46+00:00,-10.588775,142.21859,0.5,187.9,,Unknown,AMSA_CTS_2022-12
3277236545,2022-12-12 22:34:20+00:00,-10.587845,142.218275,5.3,46.6,,Passenger,AMSA_CTS_2022-12
3277236545,2022-12-13 01:39:45+00:00,-10.5884133333,142.218128333,0.5,152.2,,Unknown,AMSA_CTS_2022-12
3277236545,2022-12-13 19:53:52+00:00,-10.5884733333,142.217991667,0.1,0.0,,Unknown,AMSA_CTS_2022-12
3277236545,2022-12-13 20:54:40+00:00,-10.6561383333,142.272786667,19.8,144.2,,Passenger,AMSA_CTS_2022-12
3277236545,2022-12-13 22:44:36+00:00,-10.6702883333,142.283028333,17.7,324.7,,Unknown,AMSA_CTS_2022-12
3277236545,2022-12-13 23:48:54+00:00,-10.58715,142.222823333,2.0,210.8,,Passenger,AMSA_CTS_2022-12
3277236545,2022-12-14 04:39:43+00:00,-10.6016433333,142.209125,16.8,163.0,,Unknown,AMSA_CTS_2022-12
3277236545,2022-12-14 06:33:09+00:00,-10.7009433333,142.305346667,0.0,0.0,,Unknown,AMSA_CTS_2022-12
3298266766,2022-12-18 19:23:16+00:00,-11.321765,141.530065,12.0,1.6,,Cargo,AMSA_CTS_2022-12
3298266766,2022-12-18 20:24:48+00:00,-11.1101083333,141.534613333,12.4,1.8,,Cargo,AMSA_CTS_2022-12
3298266766,2022-12-18 21:29:57+00:00,-10.8856916667,141.542791667,12.3,25.1,,Cargo,AMSA_CTS_2022-12
3298266766,2022-12-18 22:29:58+00:00,-10.73965,141.692363333,12.4,45.7,,Cargo,AMSA_CTS_2022-12
3298266766,2022-12-18 23:29:59+00:00,-10.6129666667,141.814775,7.0,45.1,,Cargo,AMSA_CTS_2022-12
3298266766,2022-12-19 00:34:58+00:00,-10.5262983333,141.931893333,9.9,85.4,,Cargo,AMSA_CTS_2022-12
3298266766,2022-12-19 01:39:57+00:00,-10.5664666667,142.112098333,10.4,87.3,,Cargo,AMSA_CTS_2022-12
3298266766,2022-12-19 02:39:59+00:00,-10.5010316667,142.269661667,10.8,71.6,,Cargo,AMSA_CTS_2022-12
3298266766,2022-12-19 03:44:57+00:00,-10.56009,142.463445,12.5,120.8,,Cargo,AMSA_CTS_2022-12
3298266766,2022-12-19 04:44:57+00:00,-10.696155,142.63086,13.6,139.4,,Cargo,AMSA_CTS_2022-12
3298266766,2022-12-19 05:44:58+00:00,-10.8243566667,142.796715,12.1,165.5,,Cargo,AMSA_CTS_2022-12
3298266766,2022-12-19 06:44:58+00:00,-11.02022,142.844396667,11.8,167.5,,Cargo,AMSA_CTS_2022-12
3298266766,2022-12-19 07:49:57+00:00,-11.223435,142.897883333,11.4,165.8,,Cargo,AMSA_CTS_2022-12
3298266766,2022-12-19 08:54:48+00:00,-11.4261516667,142.91179,11.2,164.0,,Cargo,AMSA_CTS_2022-12
3331462303,2022-12-23 13:04:54+00:00,-9.22333333333,143.9885,0.0,0.0,,Cargo,AMSA_CTS_2022-12
3331462303,2022-12-23 14:04:55+00:00,-9.3195,143.7195,17.6,235.0,,Cargo,AMSA_CTS_2022-12
3331462303,2022-12-23 15:04:55+00:00,-9.48866666667,143.4875,15.7,225.0,,Cargo,AMSA_CTS_2022-12
3331462303,2022-12-23 16:04:55+00:00,-9.65716666667,143.35,16.7,209.0,,Cargo,AMSA_CTS_2022-12
3331462303,2022-12-23 17:09:54+00:00,-9.93116666667,143.230333333,16.2,210.0,,Cargo,AMSA_CTS_2022-12
3331462303,2022-12-23 18:09:55+00:00,-10.1605,143.0815,16.1,229.0,,Cargo,AMSA_CTS_2022-12
3331462303,2022-12-23 19:14:54+00:00,-10.3148333333,142.829833333,15.9,248.0,,Cargo,AMSA_CTS_2022-12
3331462303,2022-12-23 20:14:54+00:00,-10.424,142.581166667,16.1,246.0,,Cargo,AMSA_CTS_2022-12
3331462303,2022-12-23 21:19:50+00:00,-10.4993333333,142.359833333,5.7,278.0,,Cargo,AMSA_CTS_2022-12
3331462303,2022-12-23 22:19:51+00:00,-10.5043333333,142.261166667,4.6,251.0,,Cargo,AMSA_CTS_2022-12
3331462303,2022-12-23 23:19:51+00:00,-10.564,142.124333333,13.7,268.0,,Cargo,AMSA_CTS_2022-12
3331462303,2022-12-24 00:19:59+00:00,-10.5328333333,141.887,13.2,261.0,,Cargo,AMSA_CTS_2022-12
3331462303,2022-12-24 01:19:59+00:00,-10.7085,141.737,16.7,222.0,,Cargo,AMSA_CTS_2022-12
3331462303,2022-12-24 02:24:53+00:00,-10.7636666667,141.445333333,16.5,262.0,,Cargo,AMSA_CTS_2022-12
3331462303,2022-12-24 03:29:42+00:00,-10.782,141.1405,16.7,267.0,,Unknown,AMSA_CTS_2022-12
334274885,2022-12-29 06:51:02+00:00,-10.46891,141.381538333,13.0,101.3,,Unknown,AMSA_CTS_2022-12
334274885,2022-12-29 07:54:51+00:00,-10.5488,141.601461667,12.9,105.0,,Unknown,AMSA_CTS_2022-12
334274885,2022-12-29 08:59:52+00:00,-10.59072,141.772246667,9.2,103.3,,Unknown,AMSA_CTS_2022-12
334274885,2022-12-29 09:59:52+00:00,-10.5750333333,141.903408333,6.0,84.3,,Unknown,AMSA_CTS_2022-12
334274885,2022-12-29 11:04:51+00:00,-10.5683916667,142.003593333,4.2,91.3,,Unknown,AMSA_CTS_2022-12
334274885,2022-12-29 12:04:52+00:00,-10.5537183333,142.075463333,7.0,76.2,,Unknown,AMSA_CTS_2022-12
334274885,2022-12-29 13:04:57+00:00,-10.494905,142.295063333,14.4,85.8,,Unknown,AMSA_CTS_2022-12
334274885,2022-12-29 14:04:57+00:00,-10.5871183333,142.509665,14.0,122.4,,Unknown,AMSA_CTS_2022-12
334274885,2022-12-29 15:04:58+00:00,-10.7512316667,142.680323333,13.8,125.5,,Unknown,AMSA_CTS_2022-12
334274885,2022-12-29 16:09:52+00:00,-10.9142066667,142.819473333,12.4,166.7,,Unknown,AMSA_CTS_2022-12
334274885,2022-12-29 17:14:52+00:00,-11.1299466667,142.87412,12.0,165.3,,Unknown,AMSA_CTS_2022-12
334274885,2022-12-29 18:19:51+00:00,-11.3450116667,142.906261667,11.8,177.6,,Unknown,AMSA_CTS_2022-12
3370431041,2022-12-13 12:39:30+00:00,-10.4937616667,141.110776667,11.3,116.8,,Cargo,AMSA_CTS_2022-12
3370431041,2022-12-13 13:39:51+00:00,-10.5821466667,141.281496667,11.2,117.6,,Cargo,AMSA_CTS_2022-12
3370431041,2022-12-13 14:39:51+00:00,-10.6294566667,141.46061,11.1,98.0,,Cargo,AMSA_CTS_2022-12
3370431041,2022-12-13 15:44:50+00:00,-10.6401083333,141.638861667,1.9,88.5,,Cargo,AMSA_CTS_2022-12
3370431041,2022-12-13 16:44:50+00:00,-10.6467316667,141.645621667,0.1,114.4,,Cargo,AMSA_CTS_2022-12
3370431041,2022-12-13 17:44:52+00:00,-10.606105,141.699403333,11.1,90.0,,Cargo,AMSA_CTS_2022-12
3370431041,2022-12-13 18:44:58+00:00,-10.582105,141.883706667,11.5,34.3,,Cargo,AMSA_CTS_2022-12
3370431041,2022-12-13 19:49:51+00:00,-10.5667083333,142.038601667,6.4,89.4,,Cargo,AMSA_CTS_2022-12
3370431041,2022-12-13 20:49:52+00:00,-10.5095133333,142.213048333,12.0,89.2,,Cargo,AMSA_CTS_2022-12
3370431041,2022-12-13 21:54:51+00:00,-10.5411116667,142.432093333,12.9,120.4,,Cargo,AMSA_CTS_2022-12
3370431041,2022-12-13 22:59:50+00:00,-10.683165,142.619316667,12.7,140.3,,Cargo,AMSA_CTS_2022-12
3370431041,2022-12-13 23:59:57+00:00,-10.8036033333,142.793581667,12.5,142.0,,Cargo,AMSA_CTS_2022-12
3370431041,2022-12-14 01:04:50+00:00,-11.0315333333,142.849133333,12.9,166.1,,Cargo,AMSA_CTS_2022-12
3370431041,2022-12-14 02:04:50+00:00,-11.2420466667,142.9031,13.0,168.4,,Cargo,AMSA_CTS_2022-12
3370431041,2022-12-14 03:04:51+00:00,-11.4572733333,142.921998333,13.0,164.4,,Cargo,AMSA_CTS_2022-12
3396428118,2022-12-16 19:45:57+00:00,-10.6950583333,141.2359,15.2,96.8,,Unknown,AMSA_CTS_2022-12
3396428118,2022-12-16 20:49:57+00:00,-10.7508933333,141.50722,15.4,99.0,,Other,AMSA_CTS_2022-12
3396428118,2022-12-16 21:54:54+00:00,-10.727435,141.721658333,9.1,45.3,,Other,AMSA_CTS_2022-12
3396428118,2022-12-16 22:59:54+00:00,-10.6005,141.831416667,7.5,21.6,,Other,AMSA_CTS_2022-12
3396428118,2022-12-16 23:59:57+00:00,-10.5668416667,142.063308333,15.9,87.7,,Other,AMSA_CTS_2022-12
3396428118,2022-12-17 00:59:57+00:00,-10.4830166667,142.315533333,16.4,68.6,,Other,AMSA_CTS_2022-12
3396428118,2022-12-17 01:59:57+00:00,-10.4261616667,142.584993333,17.0,65.2,,Other,AMSA_CTS_2022-12
3396428118,2022-12-17 02:59:57+00:00,-10.3078383333,142.847116667,17.1,66.3,,Other,AMSA_CTS_2022-12
3396428118,2022-12-17 04:04:57+00:00,-10.1349016667,143.09699,16.5,35.1,,Other,AMSA_CTS_2022-12
3396428118,2022-12-17 05:09:57+00:00,-9.87822333333,143.255741667,16.5,23.7,,Other,AMSA_CTS_2022-12
3396428118,2022-12-17 06:14:59+00:00,-9.67074166667,143.375198333,12.2,19.0,,Other,AMSA_CTS_2022-12
3396428118,2022-12-17 07:19:09+00:00,-9.48078333333,143.494298333,12.7,45.1,,Other,AMSA_CTS_2022-12
3396428118,2022-12-17 08:19:58+00:00,-9.3534,143.671816667,13.0,58.2,,Other,AMSA_CTS_2022-12
3396428118,2022-12-17 09:19:59+00:00,-9.23818,143.857818333,13.2,57.0,,Other,AMSA_CTS_2022-12
34070390,2022-12-10 10:54:55+00:00,-11.296365,142.977888333,14.2,339.5,,Unknown,AMSA_CTS_2022-12
34070390,2022-12-10 11:54:55+00:00,-11.06883,142.902945,14.2,341.0,,Unknown,AMSA_CTS_2022-12
34070390,2022-12-10 12:54:55+00:00,-10.8392116667,142.830968333,14.2,348.2,,Unknown,AMSA_CTS_2022-12
34070390,2022-12-10 13:59:55+00:00,-10.6921783333,142.6198,15.9,280.8,,Unknown,AMSA_CTS_2022-12
34070390,2022-12-10 15:04:55+00:00,-10.68364,142.342365,16.4,257.8,,Unknown,AMSA_CTS_2022-12
34070390,2022-12-10 16:09:55+00:00,-10.8137983333,142.108966667,16.0,271.2,,Unknown,AMSA_CTS_2022-12
34070390,2022-12-10 17:09:55+00:00,-10.810785,141.847298333,14.6,267.7,,Unknown,AMSA_CTS_2022-12
34070390,2022-12-10 18:14:50+00:00,-10.81678,141.588053333,13.7,270.3,,Unknown,AMSA_CTS_2022-12
34070390,2022-12-10 19:36:23+00:00,-10.82317,141.270541667,14.0,267.5,,Unknown,AMSA_CTS_2022-12
3413957995,2022-12-19 13:09:54+00:00,-11.4669416667,142.97972,14.3,9.9,,Cargo,AMSA_CTS_2022-12
3413957995,2022-12-19 14:09:54+00:00,-11.2367366667,142.96078,14.2,341.1,,Cargo,AMSA_CTS_2022-12
3413957995,2022-12-19 15:09:57+00:00,-11.0147966667,142.88462,13.8,339.4,,Cargo,AMSA_CTS_2022-12
3413957995,2022-12-19 16:14:52+00:00,-10.7934783333,142.782556667,13.5,291.6,,Cargo,AMSA_CTS_2022-12
3413957995,2022-12-19 17:14:53+00:00,-10.6668266667,142.611433333,12.9,319.1,,Cargo,AMSA_CTS_2022-12
3413957995,2022-12-19 18:19:54+00:00,-10.52768,142.415041667,13.5,299.7,,Cargo,AMSA_CTS_2022-12
3413957995,2022-12-19 19:24:52+00:00,-10.5168083333,142.19382,12.1,234.5,,Cargo,AMSA_CTS_2022-12
3413957995,2022-12-19 20:24:54+00:00,-10.56657,142.020123333,11.5,267.2,,Cargo,AMSA_CTS_2022-12
3413957995,2022-12-19 21:29:52+00:00,-10.6365633333,141.827241667,13.3,227.1,,Cargo,AMSA_CTS_2022-12
3413957995,2022-12-19 22:29:54+00:00,-10.7790266667,141.649921667,13.7,259.6,,Cargo,AMSA_CTS_2022-12
3413957995,2022-12-19 23:29:59+00:00,-10.7805116667,141.417778333,13.6,270.0,,Cargo,AMSA_CTS_2022-12
3413957995,2022-12-20 00:48:39+00:00,-10.7805333333,141.116756667,13.6,269.8,,Unknown,AMSA_CTS_2022-12
3454469,2022-12-09 17:54:55+00:00,-11.3131483333,142.982586667,14.0,345.0,,Cargo,AMSA_CTS_2022-12
3454469,2022-12-09 18:54:55+00:00,-11.0880433333,142.911016667,14.2,339.3,,Cargo,AMSA_CTS_2022-12
3454469,2022-12-09 19:59:55+00:00,-10.844405,142.822386667,14.3,341.1,,Cargo,AMSA_CTS_2022-12
3454469,2022-12-09 20:59:56+00:00,-10.7066333333,142.643478333,13.7,321.7,,Cargo,AMSA_CTS_2022-12
3454469,2022-12-09 21:59:56+00:00,-10.5611283333,142.47026,13.5,300.4,,Cargo,AMSA_CTS_2022-12
3454469,2022-12-09 22:59:57+00:00,-10.4967833333,142.296343333,9.3,268.1,,Cargo,AMSA_CTS_2022-12
3454469,2022-12-10 00:04:56+00:00,-10.5492366667,142.150895,9.7,230.5,,Cargo,AMSA_CTS_2022-12
3454469,2022-12-10 01:04:56+00:00,-10.569325,141.973916667,11.3,267.1,,Cargo,AMSA_CTS_2022-12
3454469,2022-12-10 02:04:57+00:00,-10.6418216667,141.818571667,13.5,233.5,,Cargo,AMSA_CTS_2022-12
3454469,2022-12-10 03:09:56+00:00,-10.72238,141.601378333,13.2,292.2,,Cargo,AMSA_CTS_2022-12
3454469,2022-12-10 04:14:55+00:00,-10.6419233333,141.374605,13.1,289.6,,Cargo,AMSA_CTS_2022-12
3454469,2022-12-10 05:19:56+00:00,-10.5654883333,141.14827,13.0,288.9,,Cargo,AMSA_CTS_2022-12
